date_str,year,revenue,cogs,revenue_cal_median,revenue_cal_resid,revenue_robust_z,cogs_robust_z,gross_margin_rate,sessions,orders_count,orders_per_1000_sessions,expected_orders_per_1000_sessions,active_promo_count,promo_flag,avg_promo_discount_value,promo_discount_value,promo_impact_score,promo_projected_flag,promo_order_share,promo_discount_rate,promo_margin_pressure_actual,promo_margin_pressure,is_holiday,is_tet_window,is_hung_kings_day,is_lunar_holiday,is_black_friday_window,is_double_day_sale,is_1111_1212,is_year_end_window,is_new_year_window,is_payday_window,is_month_start,is_month_end,stockout_rate,stockout_sku_days,active_sku_days,fill_rate,stock_pressure_index,expected_lost_sales_index,cod_order_share,cancel_rate,top_product_revenue_share,units,discount_amount,gross_before_discount,revenue_shock_7d,cogs_shock_7d
2016-08-01,2016,10793582.2,8684114.27,3646382.12,7147200.079999999,5.728984695113658,5.218341168283967,0.1954372414007279,26556.0,382.0,14.384696490435308,7.461567304086989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069403206263066,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.7916997121949796,0.1623036649214659,0.1020942408376963,0.8828368426193113,1829.0,0.0,10793582.2,0.2841656476788342,0.2950235385665242
2014-08-28,2014,13900846.53,11188888.43,4445347.68,9455498.85,5.471365134510433,4.466127405885242,0.19509301783507998,24844.0,587.0,23.627435195620677,12.09248331237303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031038132071469,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.8640571130060531,0.151618398637138,0.0766609880749574,0.8765463069967437,3025.0,0.0,13900846.53,0.5689607792697633,0.5736550962131949
2013-03-30,2013,11636994.38,10600188.31,3946866.21,7690128.170000001,5.459447843107484,4.797466142887352,0.0890956922503902,21034.0,544.0,25.86288865646097,6.315190749659397,1.0,1.0,12.0,12.0,12.0,0.0,1.0,0.1200000003781045,0.1200000003781045,2.5649493574615367,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.6683544303797468,0.1488970588235294,0.0753676470588235,0.7376186879635982,2868.0,1396439.33,11636994.38,0.3074092604546499,0.326785026618826
2015-12-28,2015,8179976.67,8163764.62,2286683.02,5893293.65,5.348797845097456,5.626221845121103,0.0019819188555216033,14045.0,562.0,40.01423994304023,17.056357046407506,1.0,1.0,20.0,20.0,40.0,0.0,1.0,0.2000000031784931,0.2000000031784931,3.244522412648521,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.4611794140488002,0.1120996441281138,0.0854092526690391,0.8164242510649835,3107.0,1635995.36,8179976.67,0.3313316288143613,0.3437329546434609
2014-12-28,2014,8484445.21,8405135.96,2028034.94,6456410.270000001,5.276714110899858,5.635524616070191,0.009347605887833883,14412.0,567.0,39.34221482098251,13.719635219110645,1.0,1.0,20.0,20.0,40.0,0.0,1.0,0.1999999997642745,0.1999999997642745,3.1445224315852744,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.4993474647798298,0.1428571428571428,0.0952380952380952,0.7920781994795633,3234.0,1696889.04,8484445.21,0.123497789776026,0.1268737509507337
2017-11-01,2017,7083914.55,5591633.48,2080412.08,5003502.47,5.244064705873669,4.23774146667074,0.21065768925741762,14321.0,255.0,17.806019132742126,8.991825613079019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.3965068954312952,0.1098039215686274,0.0705882352941176,0.8274281385847604,1285.0,0.0,7083914.55,0.240892509679231,0.2214107940121024
2014-08-30,2014,11574198.37,9088009.4,2837188.07,8737010.299999999,5.226129088286474,3.926001671758586,0.21480442018724438,24035.0,468.0,19.47160391096318,8.85558583106267,1.0,1.0,10.0,10.0,10.0,0.0,0.0448717948717948,0.0999999621555806,0.0044871777890324,2.405469288824317,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.8081577007686118,0.126068376068376,0.0811965811965812,0.8345816349624774,2471.0,60775.12,11574198.37,0.6961713277728978,0.7012570991743364
2018-03-31,2018,11278748.95,10156610.77,3946866.21,7331882.739999999,5.205118890861084,4.500446493345223,0.09949136956364293,28256.0,473.0,16.73980747451869,7.657352748912595,1.0,1.0,12.0,12.0,12.0,0.0,1.0,0.1199999925523654,0.1199999925523654,2.5649493574615367,0,0,0,0,0,0,0,0,0,1,0,1,0.681640625,349.0,512.0,0.96145859375,19260.4375,0.6171535797015447,0.1458773784355179,0.1120507399577167,0.8256990351512992,2391.0,1353449.79,11278748.95,0.6777609538228686,0.6690937889352574
2016-10-29,2016,7748034.04,6291672.94,3099623.67,4648410.37,5.136008891069121,5.288011823666954,0.18796524285791594,16178.0,264.0,16.318457164049946,8.840017248814144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.4930861967608989,0.1553030303030303,0.0606060606060606,0.8455997038959834,1443.0,0.0,7748034.04,0.5513675000222414,0.5868903288984564
2015-10-30,2015,7246849.63,5898873.81,2894002.295,4352847.335,5.017308334483848,5.335706211073856,0.18600852630082795,16283.0,269.0,16.520297242522876,8.263874047161075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.4793667957551677,0.1524163568773234,0.0817843866171003,0.9045036318767938,1428.0,0.0,7246849.63,0.3749824499056871,0.380391806646182
2017-03-30,2017,17516038.82,16224964.49,5310429.045,12205609.775,4.949364528098758,5.658406888929727,0.07370812221116098,26971.0,725.0,26.88072374031367,11.02888346026728,1.0,1.0,12.0,12.0,12.0,0.0,1.0,0.1199999920986701,0.1199999920986701,2.5649493574615367,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.7002258496048466,0.1144827586206896,0.0951724137931034,0.8919272390499919,3435.0,2101924.52,17516038.82,0.2154490817852152,0.2383467659358557
2017-06-01,2017,17639270.88,14102311.81,5807751.43,11831519.45,4.927361384416579,3.935562992057371,0.20051617178861525,35023.0,657.0,18.759101162093483,8.001373626373626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.8655457560730433,0.1567732115677321,0.0928462709284627,0.8925097883637694,3218.0,0.0,17639270.88,0.5707132488987413,0.5692440811755254
2018-03-30,2018,12176690.89,10927925.46,4222008.1450000005,7954682.745,4.925373662108892,4.498076505080099,0.10255375957892938,29367.0,498.0,16.957809786495048,9.470417142296284,1.0,1.0,12.0,12.0,12.0,0.0,1.0,0.1199999953353501,0.1199999953353501,2.5693509017043947,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.613931537552852,0.1385542168674698,0.0963855421686747,0.8431904889700199,2397.0,1461202.85,12176690.89,0.2088761223732673,0.2034286698226514
2016-10-28,2016,7095459.64,5821255.79,2894002.295,4201457.345,4.842808702374781,5.220440177899688,0.17958017022840816,16013.0,290.0,18.11028539311809,8.626582532843415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.4779127620519756,0.1862068965517241,0.0862068965517241,0.865550421198647,1463.0,0.0,7095459.64,0.0434903414860881,0.0677617838049081
2017-12-29,2017,6520226.98,6483039.79,2020947.6400000001,4499279.34,4.801560495385867,4.8783813642824265,0.005703358198122178,17291.0,391.0,22.6129200161934,9.86316593734806,1.0,1.0,20.0,20.0,40.0,0.0,1.0,0.1999999929450308,0.1999999929450308,3.244522433970265,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.4311349335819156,0.1406649616368286,0.0792838874680307,0.718713132694346,2213.0,1304045.35,6520226.98,0.3351536805386439,0.3229933513998229
2018-08-01,2018,13786351.91,10884999.4,3996506.07,9789845.84,4.788598601818622,3.5209489954850217,0.2104510699379064,34337.0,462.0,13.454873751346945,9.266225837651197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040425537777943,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.7642134942477813,0.1688311688311688,0.0779220779220779,0.8439334245893335,2212.0,0.0,13786351.91,0.6727856775794674,0.6692812806214533
2018-06-02,2018,17529108.34,13707707.44,5291724.53,12237383.809999999,4.78034330148295,4.871958100047266,0.2180031537188845,29884.0,646.0,21.616918752509704,7.514132083275886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.9036311666093164,0.1253869969040247,0.088235294117647,0.8414175401234356,3193.0,0.0,17529108.34,0.5110221489063268,0.5098298509777154
2016-04-28,2016,17388183.19,13978683.94,5557754.18,11830429.010000002,4.778897731790042,5.1927484244201345,0.19608139693172866,34354.0,677.0,19.70658438609769,8.81904382998475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0717293173115339,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.9757193732853552,0.1329394387001477,0.1004431314623338,0.8983125792568786,3231.0,0.0,17388183.19,0.6105812757871266,0.6066311303621711
2016-04-29,2016,16966030.5,13610990.42,5105964.56,11860065.940000001,4.770170588346312,4.357710828838211,0.1977504449258181,30530.0,655.0,21.454307238781524,7.702365427646647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0774803150222807,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0646782284204386,0.1755725190839694,0.0931297709923664,0.9020699797751748,3303.0,0.0,16966030.5,0.5427356526741592,0.543468325390411
2016-11-01,2016,7719179.86,6108632.49,2495899.61,5223280.25,4.749648344983115,4.215766143522687,0.20864229091819608,9921.0,282.0,28.424553976413662,8.772593192474345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.4183488365443217,0.1418439716312056,0.0851063829787234,0.8540555239763515,1505.0,0.0,7719179.86,0.0653509648583667,0.060794313026725
2015-05-30,2015,14386454.27,11671007.33,5035415.380000001,9351038.889999999,4.732304130295953,5.343084216557217,0.18875025694569558,30967.0,581.0,18.761907837375272,8.965052163909714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.9227122651733548,0.1308089500860585,0.0912220309810671,0.8777746575355431,2993.0,0.0,14386454.27,0.0862525446485248,0.0788733235601082
2015-12-29,2015,7760149.23,7689336.24,2382954.42,5377194.8100000005,4.668485790362481,5.167354308928691,0.009125209825378606,16001.0,521.0,32.56046497093932,14.765662362505978,1.0,1.0,20.0,20.0,40.0,0.0,1.0,0.1999999889177389,0.1999999889177389,3.244522427130104,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.5010273334299772,0.1689059500959693,0.1055662188099808,0.76937859412683,2876.0,1552029.76,7760149.23,0.913407577829189,0.932159468681751
2017-10-29,2017,7644126.36,6130363.53,3041158.445,4602967.915000001,4.661672680440292,4.47060911463807,0.19802954042219678,19456.0,291.0,14.956825657894736,9.023249687150102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.4426878486060348,0.1374570446735395,0.0996563573883161,0.7586844966806645,1497.0,0.0,7644126.36,0.1364377052692023,0.1209289296081243
2017-04-01,2017,15808755.61,14645912.76,5214391.75,10594363.86,4.6067048619265,5.167667388659865,0.07355688699902671,38431.0,599.0,15.586375582212275,8.968919245230948,1.0,1.0,12.0,12.0,12.0,0.0,1.0,0.1199999991650196,0.1199999991650196,2.628131180396668,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.879997465908551,0.1669449081803005,0.0784641068447412,0.8673220747109075,3100.0,1897050.66,15808755.61,0.6866998450132219,0.6894420998851672
2016-02-25,2016,7677182.49,6237906.21,3004622.735,4672559.755000001,4.571464975574983,4.217013768441298,0.18747454315105128,17420.0,281.0,16.130884041331804,8.180798815520248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0556237258428352,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.5581460924703189,0.1459074733096085,0.0604982206405693,0.8620001098866675,1455.0,0.0,7677182.49,0.2070721363152483,0.199979747475953
2016-06-03,2016,14905219.23,12099283.96,5475155.765000001,9430063.465,4.559646957921302,3.7721700332187145,0.1882518617607746,32205.0,561.0,17.419655333022824,7.233290499093481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.9466088398479202,0.1800356506238859,0.0837789661319073,0.9085851245141332,2775.0,0.0,14905219.23,0.2518210298371998,0.257357946448404
2015-10-29,2015,7420192.54,6015934.85,2846518.01,4573674.53,4.533363418888459,4.806758362203504,0.18924814719160918,14579.0,286.0,19.617257699430688,9.792917221185142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.4776423087721398,0.1398601398601398,0.0944055944055944,0.8871239532552615,1520.0,0.0,7420192.54,0.4533808785238933,0.4432567031089373
2015-02-25,2015,8502202.85,7083827.01,3149559.045,5352643.805,4.528026135120577,4.620132213837508,0.1668245118381291,14450.0,375.0,25.951557093425603,9.924382811664458,1.0,1.0,15.0,15.0,60.0,0.0,0.4453333333333333,0.1500000114306466,0.0668000050904479,2.8055279082808564,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.5010348906088553,0.1466666666666666,0.0693333333333333,0.8851010791038333,1942.0,288697.6,8502202.85,0.1024966294543637,0.0929431752955645
2016-08-02,2016,9744357.22,7715286.95,3269420.725,6474936.495000001,4.514480338191001,3.3553496194987407,0.20823028386473708,29110.0,328.0,11.267605633802818,7.61844628514123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034450336618484,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.8279207414681393,0.1067073170731707,0.0914634146341463,0.9137057477455652,1603.0,0.0,9744357.22,0.1762269318884156,0.1783604765382372
2017-04-02,2017,14750037.65,13407725.54,5308117.355,9441920.295,4.466614104980939,5.98807333554875,0.09100397855594634,40207.0,553.0,13.753823961001816,8.396140096805937,1.0,1.0,12.0,12.0,12.0,0.0,1.0,0.1200000001355928,0.1200000001355928,2.619556330682648,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.960623415735977,0.1681735985533453,0.1012658227848101,0.8647361888513146,2831.0,1770004.52,14750037.65,0.4084200735743328,0.4194247998813537
2017-09-28,2017,7777371.32,7033425.19,3168900.6,4608470.720000001,4.459392597385925,4.168295276820009,0.0956552155465299,21195.0,295.0,13.918376975701817,9.333333333333334,1.0,1.0,10.0,10.0,10.0,0.0,1.0,0.0999999971712807,0.0999999971712807,2.497895270127577,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.5610600726939698,0.1389830508474576,0.1050847457627118,0.8282595098637304,1490.0,777737.11,7777371.32,0.5010776202020215,0.4956172537551849
2018-02-28,2018,8409092.75,6627677.09,3149559.045,5259533.705,4.449260392133931,4.15115901254058,0.2118439780557778,23064.0,280.0,12.140131807145336,7.654020835231435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0473484795292871,0,0,0,0,0,0,0,0,0,1,0,1,0.6606786427145709,331.0,501.0,0.9632724550898204,15237.892215568863,0.4759393031580917,0.1607142857142857,0.1035714285714285,0.8558983809519761,1417.0,0.0,8409092.75,0.7462132708777154,0.7707414036168849
2012-12-29,2012,7842913.37,6260959.87,2087384.34,5755529.03,4.447701291352271,3.6060946595364802,0.2017048289798973,0.0,459.0,0.0,6.315190749659397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.6735036898915356,0.167755991285403,0.1067538126361655,0.5899904782449484,2668.0,0.0,7842913.37,0.9713434615452596,0.944863536775769
2016-03-30,2016,14545392.64,13412468.3,5306026.93,9239365.71,4.364288188076466,4.8543766559075365,0.07788887987007272,28423.0,604.0,21.25039580621328,11.898557861638228,1.0,1.0,12.0,12.0,12.0,0.0,1.0,0.1200000070950301,0.1200000070950301,2.579182934784583,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.6965336843126427,0.1639072847682119,0.0894039735099337,0.909110417128638,3061.0,1745447.22,14545392.64,0.1664118920478768,0.1707965241677219
2012-08-28,2012,9508676.62,7439851.59,3269420.725,6239255.895,4.3501581960951405,3.1276533371764144,0.21757234078699791,0.0,391.0,0.0,6.315190749659397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.6735036898915356,0.1304347826086956,0.0869565217391304,0.7958292118256937,2016.0,0.0,9508676.62,0.2854593256711512,0.2918783291381102
2014-12-29,2014,7063840.79,6908131.26,2286683.02,4777157.77,4.335784487146091,4.436371776159158,0.0220431822614734,14420.0,538.0,37.30929264909848,17.056357046407506,1.0,1.0,20.0,20.0,40.0,0.0,1.0,0.2000000059457738,0.2000000059457738,3.244522412648521,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.4938138989462165,0.1319702602230483,0.0892193308550185,0.7337477379670325,3049.0,1412768.2,7063840.79,1.2506633666723517,1.254499950782114
2014-07-31,2014,12499623.55,10113088.37,5413412.1899999995,7086211.360000001,4.275541652732866,3.1125212994350626,0.19092856440464573,19708.0,513.0,26.030038563020096,12.085043495747623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0.6836734693877551,335.0,490.0,0.9650351020408164,13473.836734693878,0.7731385904220448,0.1345029239766081,0.0935672514619883,0.8460593927246712,2647.0,0.0,12499623.55,0.5758953293248279,0.5894278303683516
