date_str,year,revenue,cogs,revenue_cal_median,revenue_cal_resid,revenue_robust_z,cogs_robust_z,gross_margin_rate,sessions,orders_count,orders_per_1000_sessions,expected_orders_per_1000_sessions,active_promo_count,promo_flag,avg_promo_discount_value,promo_discount_value,promo_impact_score,promo_projected_flag,promo_order_share,promo_discount_rate,promo_margin_pressure_actual,promo_margin_pressure,is_holiday,is_tet_window,is_hung_kings_day,is_lunar_holiday,is_black_friday_window,is_double_day_sale,is_1111_1212,is_year_end_window,is_new_year_window,is_payday_window,is_month_start,is_month_end,stockout_rate,stockout_sku_days,active_sku_days,fill_rate,stock_pressure_index,expected_lost_sales_index,cod_order_share,cancel_rate,top_product_revenue_share,units,discount_amount,gross_before_discount,revenue_shock_7d,cogs_shock_7d
2019-07-04,2019,1489388.03,1415805.18,5413412.1899999995,-3924024.159999999,-2.367602078187249,-1.8802531755222829,0.04940475451518171,33700.0,60.0,1.7804154302670625,10.322512250306543,1.0,1.0,18.0,18.0,36.0,0.0,1.0,0.1799999896601828,0.1799999896601828,3.118034471753393,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.680906974245658,0.1166666666666666,0.0833333333333333,0.8188315024127605,296.0,268089.83,1489388.03,0.0214753225432575,0.0261587327117794
2020-10-02,2020,844947.12,672777.16,2894002.295,-2049055.1749999998,-2.3618429079008254,-2.425267720370325,0.20376418349115144,18119.0,19.0,1.048622992438876,6.806391367503632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.4254830530335919,0.1578947368421052,0.1052631578947368,0.8923704479873249,94.0,0.0,844947.12,0.3609342697622889,0.3720885476356085
2021-01-04,2021,819877.04,631242.67,2851705.68,-2031828.6400000001,-2.340638738533851,-2.10415194170468,0.23007641487313754,14929.0,26.0,1.7415767968383682,9.848084676008275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3066045029121392,0.1923076923076923,0.1923076923076923,0.8048574942408437,118.0,0.0,819877.0399999999,0.6661387956880259,0.7416496790735311
2019-03-02,2019,662215.74,563992.66,3946866.21,-3284650.4699999997,-2.3318698371971975,-1.922773377578972,0.1483248948446921,29578.0,22.0,0.7437960646426398,7.593391078719426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.6382045798302821,0.0454545454545454,0.0,0.946152185993042,103.0,0.0,662215.74,0.4849718219863947,0.4708157049860729
2019-03-03,2019,925441.51,757846.4,4240123.5,-3314681.99,-2.2369083654257427,-1.8128936424394764,0.18109746341505686,29633.0,29.0,0.9786386798501672,8.256150203260551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6408320288182,0.2068965517241379,0.0344827586206896,0.919006669584121,136.0,0.0,925441.51,0.8326991008854018,0.8241298160587405
2020-01-06,2020,970782.47,779316.08,2851705.68,-1880923.2100000002,-2.166797751966643,-1.9126798691643325,0.19722893224472834,14973.0,38.0,2.537901556134375,10.175209405978636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3180773914550324,0.131578947368421,0.0526315789473684,0.9053064792156784,205.0,0.0,970782.47,0.2158859318625172,0.3325286149047375
2021-10-03,2021,920334.15,789349.71,3041158.445,-2120824.295,-2.147872602760808,-2.139332674135221,0.1423226987719624,22289.0,23.0,1.0318991430750593,7.964906280271204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3837964495116928,0.1739130434782608,0.0869565217391304,0.8162797284008205,98.0,0.0,920334.15,0.1444300594285529,0.1530340985736611
2019-08-05,2019,1043419.2,1459268.06,3646382.12,-2602962.92,-2.086458272290085,-1.809449946559954,-0.39854438177867546,44223.0,63.0,1.4245980598331185,6.518329580869249,1.0,1.0,50.0,50.0,150.0,0.0,0.6825396825396826,0.0107317965634954,0.0073248770195286,3.9318256327243257,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7090547289136263,0.1428571428571428,0.1269841269841269,0.7538744413303633,273.0,8550.0,1043419.2,0.3103038880854351,0.1204504630111291
2019-03-04,2019,1915592.53,1559541.64,4491777.525,-2576184.995,-2.0464293247863035,-1.5713985886816666,0.18586984675702412,32652.0,49.0,1.5006737718975869,7.899229394115776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6086045398923532,0.0816326530612244,0.0816326530612244,0.7888282535743653,271.0,0.0,1915592.53,0.7297820434206446,0.7269894570057561
2021-03-01,2021,1942260.67,1595206.21,4491777.525,-2549516.8550000004,-2.025245107100296,-1.5457023565057868,0.1786858300539031,30058.0,68.0,2.2622929003925742,6.618317282923156,1.0,1.0,15.0,15.0,60.0,0.0,0.2647058823529412,0.149999936827325,0.0397058656307625,2.772588722239781,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.6014746753754505,0.1029411764705882,0.1764705882352941,0.9068075589110852,334.0,42739.98,1942260.67,0.3726259727813787,0.3749218346472013
2018-03-03,2018,1177076.3,967531.27,3946866.21,-2769789.91,-1.966355204455633,-1.6525638071870228,0.1780216201787429,27876.0,41.0,1.4707992538384274,7.657352748912595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6043430648704156,0.2682926829268293,0.073170731707317,0.7688401592997837,175.0,0.0,1177076.3,0.1111482074776055,0.1338311865934842
2020-02-29,2020,440505.08,389641.44,2957587.36,-2517082.28,-1.9570694754638769,-1.9061658616798192,0.11546663661631329,20524.0,8.0,0.3897875657766517,7.993925554085397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0390212190793725,0,0,0,0,0,0,0,0,0,1,0,1,0.6690140845070423,285.0,426.0,0.9675305164319248,13730.845070422534,0.4232341517184885,0.375,0.125,0.8628821488278864,43.0,0.0,440505.08,0.5080690306038931,0.5548651899665851
2022-07-07,2022,2178171.4,2191625.58,5413412.1899999995,-3235240.7899999996,-1.952017241871456,-1.4348846385146707,-0.006176823366609335,35410.0,68.0,1.920361479807964,8.669253323090453,1.0,1.0,18.0,18.0,36.0,0.0,1.0,0.1800000220368333,0.1800000220368333,3.1244389673873734,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6278577231054892,0.1323529411764706,0.0735294117647058,0.6585860146167587,309.0,392070.9,2178171.4,0.3909876084875599,0.4064672654742559
2021-03-03,2021,1202803.22,982110.07,5306026.93,-4103223.71,-1.9381904919302402,-2.055774749864831,0.18348234052782136,37125.0,42.0,1.1313131313131313,8.80058662318896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0137777758113538,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6117595861603935,0.1428571428571428,0.0714285714285714,0.8935921954049975,202.0,0.0,1202803.22,0.7689936713534583,0.7773583197263206
2020-07-04,2020,706367.78,665027.87,3893049.14,-3186681.3600000003,-1.925645963787958,-1.835492778651796,0.058524625797626316,36231.0,37.0,1.0212249178879966,7.28327864684265,1.0,1.0,18.0,18.0,36.0,0.0,1.0,0.1800000135906538,0.1800000135906538,3.115255281352715,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6486754713525005,0.1621621621621621,0.2162162162162162,0.725969631966572,174.0,127146.21,706367.78,0.1669448631123473,0.1367516837456623
2022-02-03,2022,1056919.3,915391.24,3004622.735,-1947703.4349999998,-1.9055632250356491,-1.6180086997272491,0.1339062121393753,26597.0,29.0,1.090348535549122,5.838016677712327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0321454168683256,1,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4458184836025347,0.0689655172413793,0.2413793103448276,0.7812537816274147,138.0,0.0,1056919.3,0.02694409545572,0.059271297253341
2020-12-03,2020,528608.48,509665.44,2326824.81,-1798216.33,-1.8422475206336726,-2.0663800313401577,0.03583567180004373,20422.0,25.0,1.2241700127313682,9.118695878706244,1.0,1.0,20.0,20.0,40.0,0.0,1.0,0.2000000454022228,0.2000000454022228,3.244522437723423,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4110957359291194,0.0,0.08,0.8228387902236522,137.0,105721.72,528608.48,0.73454581275418,0.7378059611151879
2022-03-04,2022,1265611.41,1001621.35,4222008.1450000005,-2956396.7350000003,-1.830539203146275,-1.6619513892855977,0.20858697852605482,29143.0,38.0,1.303915176886388,6.418448536170516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004401544242858,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5904876230921223,0.1052631578947368,0.131578947368421,0.6888705040988845,147.0,0.0,1265611.41,0.7546890179715194,0.7510324204320441
2020-10-23,2020,1313373.58,984874.54,2894002.295,-1580628.7149999999,-1.8219112721291872,-1.9617899486280002,0.2501185077896877,22434.0,53.0,2.362485513060533,6.806391367503632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4254830530335919,0.1509433962264151,0.0754716981132075,0.7244504035173297,239.0,0.0,1313373.58,0.0860949784688099,0.0949946879156837
2021-07-04,2021,730601.15,647312.84,4157053.79,-3426452.64,-1.8195424554325954,-1.97193232657738,0.11399969737249942,32810.0,28.0,0.853398354160317,7.888691430800572,1.0,1.0,18.0,18.0,36.0,0.0,1.0,0.1799999767314902,0.1799999767314902,3.083938979610728,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6626906956324782,0.25,0.0357142857142857,0.8390757421018602,110.0,131508.19,730601.15,0.3083250367232493,0.3048644239761187
2021-08-09,2021,1376421.76,2167285.81,3646382.12,-2269960.3600000003,-1.8195332459413522,-1.1207431273456274,-0.5745797349207847,39113.0,64.0,1.63628461125457,5.564699427854848,1.0,1.0,50.0,50.0,150.0,0.0,0.796875,0.0095907257796963,0.0076426096056955,3.9318256327243257,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7229093684576191,0.1875,0.125,0.7448840969569887,294.0,11650.0,1376421.76,0.2989406680843978,0.2780892636978447
2017-03-03,2017,1291387.67,1088338.93,4222008.1450000005,-2930620.4750000006,-1.814579080513921,-1.6081365246781616,0.15723298643543654,22532.0,37.0,1.6421090005325758,9.373668512995312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008803088485716,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6218425493615345,0.2162162162162162,0.054054054054054,0.8511764325580096,190.0,0.0,1291387.67,0.7995657598535881,0.79897018191314
2016-03-02,2016,1479744.0,1243049.71,5306026.93,-3826282.9299999997,-1.8073753025669128,-1.9107159843164683,0.15995624243112325,24782.0,45.0,1.8158340731175853,11.898557861638228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0142335773230461,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.6965336843126427,0.1111111111111111,0.1111111111111111,0.9309823658686908,222.0,0.0,1479744.0,0.864793784876566,0.8524580564516182
2022-10-01,2022,1469771.93,1293984.1,3099623.67,-1629851.74,-1.8008162708243158,-1.5530682720262268,0.11960211405044309,21915.0,42.0,1.9164955509924708,6.83724692315049,1.0,1.0,10.0,10.0,10.0,0.0,0.3809523809523809,0.0999999738827224,0.038095228145799,2.3978952727983707,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.3977806573394188,0.0952380952380952,0.0952380952380952,0.7480886914732282,197.0,57433.23,1469771.93,0.3277012103616215,0.3286047479983232
2017-03-04,2017,1414852.54,1091358.11,3946866.21,-2532013.67,-1.7975508683101913,-1.5696493191795615,0.22864179895383296,26587.0,49.0,1.8430059803663448,7.868127445332199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6243448969476486,0.1632653061224489,0.0612244897959183,0.8896707850558051,226.0,0.0,1414852.54,0.733961376026786,0.7272835530636392
2021-01-09,2021,853729.27,699954.28,2232673.4000000004,-1378944.1300000004,-1.7970820730237649,-1.6288947578949846,0.18012149214469358,16343.0,23.0,1.4073303555038854,7.903343023255814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3160087636828301,0.0,0.1739130434782608,0.8022601005585763,121.0,0.0,853729.27,0.1887089276435869,0.2220465585444451
2019-12-05,2019,584316.21,549261.88,2326824.81,-1742508.6,-1.7851757291253447,-2.017783503594412,0.059992054644521946,17788.0,33.0,1.8551832696199688,10.10427184434505,1.0,1.0,20.0,20.0,40.0,0.0,1.0,0.1999999965771957,0.1999999965771957,3.244522439316545,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.416673824465715,0.1515151515151515,0.0909090909090909,0.7533267143430493,124.0,116863.24,584316.21,0.4390379669928568,0.4577954532700277
2021-10-05,2021,1440909.2,1238586.01,3549298.21,-2108389.01,-1.7834806412162643,-1.7191446039064577,0.14041355971632352,22060.0,44.0,1.9945602901178603,7.750861626056116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4228917794558448,0.1590909090909091,0.0681818181818181,0.6774612723688627,221.0,0.0,1440909.2,0.6041725700483912,0.6314339222336046
2021-03-05,2021,1350969.16,1101818.84,4222008.1450000005,-2871038.9850000003,-1.7776874644680563,-1.5997712136123956,0.1844233957198548,34458.0,55.0,1.5961460328515875,6.692398533355695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004401544242858,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6057049252448194,0.1454545454545454,0.0909090909090909,0.7599515225055175,224.0,0.0,1350969.16,0.0062370035199017,0.0443822743795393
2022-10-02,2022,1289798.82,1015484.47,3041158.445,-1751359.6249999998,-1.7736958997439922,-1.8594723984660186,0.2126799511260214,23650.0,41.0,1.733615221987315,7.680945347119645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.3730857876938772,0.1219512195121951,0.048780487804878,0.5793981498603015,188.0,0.0,1289798.82,0.590718766560797,0.6047458055223376
2020-02-02,2020,1093114.88,845764.23,3518552.045,-2425437.165,-1.7717570630902584,-1.7420032170173878,0.22628056256996515,20865.0,41.0,1.9650131799664508,8.145171922556043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0311241361838236,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.4659398510432634,0.073170731707317,0.0975609756097561,0.7246819108344769,190.0,0.0,1093114.88,0.3796052724452781,0.3847794769219367
2021-02-02,2021,958876.9,764858.08,3852356.785,-2893479.8850000002,-1.7634641418086707,-1.7640527691097054,0.20233965381791977,25619.0,35.0,1.3661735430735,8.099320551224178,1.0,1.0,15.0,15.0,60.0,0.0,0.3142857142857143,0.1499999350196955,0.0471428367204757,2.790235780136653,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.4269133832702186,0.1142857142857142,0.1142857142857142,0.6921428174785945,188.0,30009.08,958876.9,0.2869851204630568,0.2495072103515081
2019-10-08,2019,1470915.7,1203719.05,3549298.21,-2078382.51,-1.7580982228831998,-1.7563381700794136,0.18165327217596489,18757.0,52.0,2.7722983419523377,9.75269940787182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4197906252342517,0.2307692307692307,0.0384615384615384,0.8790593641770226,225.0,0.0,1470915.7,0.0239013339118328,0.060412918238932
2020-10-04,2020,1305849.84,1031248.84,3041158.445,-1735308.6049999997,-1.7574401702214453,-1.8399627002048966,0.21028528058019297,19416.0,39.0,2.008652657601978,8.222771541339874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4214679547284465,0.1794871794871795,0.1025641025641025,0.8133430793237298,167.0,0.0,1305849.84,0.3742707537015393,0.4487335728177823
2020-01-04,2020,888245.03,704147.35,2232673.4000000004,-1344428.3700000003,-1.752100081235025,-1.6225248948636999,0.2072600169797742,16059.0,35.0,2.179463229341802,8.198548935053967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3237563666029088,0.2,0.1428571428571428,0.7908818921283466,200.0,0.0,888245.03,0.6671171696904096,0.7303642165078224
2013-07-04,2013,2521315.44,2408274.98,5413412.1899999995,-2892096.7499999995,-1.7449776037104185,-1.3105145828657383,0.04483392208949467,20224.0,93.0,4.598496835443038,6.315190749659397,1.0,1.0,18.0,18.0,36.0,0.0,1.0,0.1799999884187438,0.1799999884187438,2.9444389791664403,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6683544303797468,0.0967741935483871,0.064516129032258,0.7849390844265486,483.0,453836.75,2521315.44,0.0706094865102811,0.0829079955210693
2021-02-03,2021,1095535.11,933310.92,3149559.045,-2054023.9349999998,-1.7375850885417186,-1.7032871136405257,0.1480775819225,24601.0,39.0,1.585301410511768,6.576078122610278,1.0,1.0,15.0,15.0,60.0,0.0,0.3076923076923077,0.1500000594843157,0.0461538644567125,2.774243131754906,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4378054976948272,0.2051282051282051,0.0512820512820512,0.6804869762326234,181.0,21434.23,1095535.11,0.4913437670086475,0.4868460438307164
2022-07-05,2022,1079245.09,1067117.75,4456753.885,-3377508.795,-1.7288111964154809,-1.7373993876205045,0.01123687298869257,32386.0,33.0,1.01895880936207,7.587861633481058,1.0,1.0,18.0,18.0,36.0,0.0,1.0,0.1800000127867156,0.1800000127867156,3.124438963851971,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6295023217080256,0.1818181818181818,0.1818181818181818,0.7073503253674521,173.0,194264.13,1079245.09,0.7436909314948544,0.7457583649863149
2020-02-04,2020,1029616.88,806175.81,3852356.785,-2822739.9050000003,-1.7203508584680947,-1.733339658350034,0.2170137983751781,24648.0,35.0,1.4199935086011035,8.34677238744369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0418846375145468,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4381725628269424,0.2285714285714285,0.0571428571428571,0.8862669384363628,142.0,0.0,1029616.88,0.3128880861163598,0.3053547568872973
2021-07-08,2021,2563149.38,2518109.42,5413412.1899999995,-2850262.8099999996,-1.7197366471708542,-1.247462871598736,0.017572116690288245,33426.0,86.0,2.572847483994495,9.427790818486166,1.0,1.0,18.0,18.0,36.0,0.0,1.0,0.1799999967227817,0.1799999967227817,3.1244389671895627,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6400113569019421,0.1162790697674418,0.0930232558139534,0.8160910560440958,393.0,461366.88,2563149.38,0.3401042013162943,0.3464264709200479
2022-10-07,2022,1406363.3,1112130.94,2894002.295,-1487638.9949999999,-1.7147266958574998,-1.7728088276972511,0.2092150442207928,20341.0,39.0,1.9173098667715447,6.08495434601289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4268703741312393,0.1794871794871795,0.0512820512820512,0.5561928201624715,177.0,0.0,1406363.3,0.0282617075524464,0.0101334567249079
2021-08-05,2021,1482037.52,2026425.65,4445347.68,-2963310.1599999997,-1.7147008475565022,-1.4086079648682892,-0.36732412145679005,37593.0,76.0,2.021652967307744,8.373993304286447,1.0,1.0,50.0,50.0,150.0,0.0,0.7105263157894737,0.0097428418385374,0.0069225455168555,3.9318256327243257,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7140509298419074,0.0657894736842105,0.0921052631578947,0.5943888610852041,340.0,10450.0,1482037.52,0.7204148588924357,0.6090070674220562
2017-03-02,2017,1084768.59,894235.96,5310429.045,-4225660.455,-1.7135017708500073,-1.74744111770348,0.17564357205438638,26292.0,42.0,1.5974440894568689,11.02888346026728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.7002258496048466,0.0952380952380952,0.0714285714285714,0.8286807972564914,191.0,0.0,1084768.59,0.3069885942621587,0.2934031414134075
