week_start,iso_year,iso_week,week_id,month,quarter,revenue_w,cogs_w,sessions,unique_visitors,page_views,bounce_rate,avg_session_duration_sec,pageviews_per_session,orders_count,active_customers,cancelled_orders,created_orders,delivered_orders,paid_orders,returned_orders,shipped_orders,orders_payment_apple_pay,orders_payment_bank_transfer,orders_payment_cod,orders_payment_credit_card,orders_payment_paypal,cancel_rate,cod_order_share,units,gross_before_discount,discount_amount,net_item_revenue_before_refund,top_product_revenue,streetwear_revenue,promo_line_revenue,promo_line_discount_amount,promo_orders,top_product_revenue_share,streetwear_revenue_share,promo_order_share,promo_discount_rate,stock_on_hand,units_received,inventory_units_sold,stockout_days,days_of_supply,fill_rate,stockout_sku_days,active_sku_days,reorder_sku_days,sell_through_rate,days_to_promo,days_since_promo_start,days_until_promo_end,active_promo_count,avg_promo_discount_value,stackable_promo_count,promo_start_day,promo_end_day,promo_seg_code,promo_discount_value,promo_type_fixed,promo_impact_score,promo_projected_flag,active_promo_count_actual,avg_promo_discount_value_actual,is_month_start,is_month_end,is_payday_window,is_holiday,is_tet_window,is_hung_kings_day,is_lunar_holiday,is_black_friday_window,is_double_day_sale,is_1111_1212,is_year_end_window,is_new_year_window,is_operational_crisis,internal_stress_regime,time_index_day,promo_flag,orders_per_1000_sessions,orders_per_session,revenue_per_session,stockout_rate,stock_pressure_index,promo_margin_pressure_actual,orders_per_session_lag_14d,revenue_per_session_lag_28d,funnel_efficiency_lag_28d,streetwear_concentration_risk,expected_orders_per_1000_sessions,expected_cancel_rate,expected_cod_order_share,expected_stockout_rate,expected_fill_rate,expected_stock_pressure_index,expected_top_product_revenue_share,expected_promo_order_share,expected_promo_discount_rate,expected_promo_margin_pressure_actual,expected_streetwear_concentration_risk,expected_lost_sales_index,promo_margin_pressure,is_payday_month_start,is_payday_month_end,is_payday_month_edge,is_payday_promo,payday_expected_conversion,payday_expected_top_mix,revenue_lag_1d,revenue_lag_7d,revenue_lag_14d,revenue_lag_28d,revenue_ma_7d,revenue_ma_28d,revenue_shock_7d,cogs_lag_1d,cogs_lag_7d,cogs_lag_14d,cogs_lag_28d,cogs_ma_7d,cogs_ma_28d,cogs_shock_7d,days_in_spine,revenue_days,cogs_days,lv1_non_holiday_days,revenue_w_non_holiday,cogs_w_non_holiday,holiday_days,complete_spine_week,complete_target_week,revenue_w_lv1_target,cogs_w_lv1_target,has_holiday,time_index_week,week_sin,week_cos,month_sin,month_cos,promo_active_days,promo_has_active,promo_discount_sum,lv1_active_promo_count,lv1_avg_promo_discount_value,promo_start_days,promo_end_days,is_month_start_week,is_month_end_week,is_payday_week,is_payday_month_start_week,is_payday_month_end_week,is_payday_month_edge_week,is_payday_promo_week,is_tet_like_period,is_black_friday_like_period,revenue_w_shock_4w,cogs_w_shock_4w
2015-11-09,2015,46,2015-W46,11,4,25288103.23,20330888.66,97653.0,74282.0,462301.0,0.004855714285714285,223.4857142857143,4.735898457516763,1017.0,1007.0,92.0,7.0,829.0,19.0,51.0,19.0,106.0,52.0,146.0,570.0,143.0,0.08937429935280602,0.14439000174745084,5116.0,25288103.23,0.0,25288103.23,21879078.43,18765122.23,0.0,0.0,0.0,0.8644876043603125,0.7453764097816608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,74.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,1,0,0,0.0,0.0,8582.0,0.0,10.483764004961463,0.07338634803473025,1820.5482703874818,0.0,0.0,0.0,0.016808754388066786,266.36854364673616,290.96170854244235,0.7451942907495015,11.32012498627852,0.09531966513619983,0.15084304756522118,0.6824694110688513,0.959819203204041,0.0,0.7858441057291633,0.0,0.0,0.0,0.7255129020248559,1.71141100608281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25174035.18,19894514.24,44222790.14,29354710.83,22264004.615714286,30328266.771785714,1.1890324273169544,20309132.259999998,16373318.57,35772659.9,23344486.93,18164317.295714285,24488908.628214285,1.0752693419631623,7,7,7,6,22359608.34,17885886.72,1,True,True,25288103.23,20330888.66,1.0,175.0,-0.7378332790417279,0.6749830015182099,-0.5000000000000004,0.8660254037844384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36115815135023094,0.3486057206225705
2015-11-16,2015,47,2015-W47,11,4,22247766.18,20112373.78,96484.0,74548.0,416903.0,0.004061428571428571,203.09999999999997,4.330666544058839,1010.0,995.0,92.0,7.0,807.0,21.0,61.0,22.0,109.0,47.0,153.0,581.0,120.0,0.0904320506923032,0.14982099400308643,5286.0,22247766.18,1960515.2,20287250.98,17628175.98,14676678.69,7842060.92,1960515.2,523.0,0.8644528116982892,0.7162435857944273,0.5180301873164964,0.14285714119284112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.42857142857144,23.857142857142858,316.14285714285717,5.0,14.285714285714286,5.0,1.0,0.0,10.0,100.0,0.0,200.0,0.0,5.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,8631.0,1.0,10.558202382867153,0.07390741668007007,1637.2189386771586,0.0,0.0,0.10360603581644232,0.008122115051420487,286.3906160835222,289.85127587049004,0.7383623185240148,11.32012498627852,0.09531966513619983,0.15084304756522118,0.6824694110688513,0.959819203204041,0.0,0.7858441057291633,0.0,0.0,0.0,0.7255129020248559,1.71141100608281,2.174658884088159,0.0,0.0,0.0,0.0,0.0,0.0,23474739.48,25288103.23,19894514.24,31094115.09,25440772.34,29085548.485714287,1.2466814332238585,20448510.24,20330888.66,16373318.57,25052748.37,20957955.73,23677979.19035714,0.9750585257825098,7,7,7,7,22247766.18,20112373.78,0,True,True,22247766.18,20112373.78,0.0,176.0,-0.6528221181905214,0.7575112421616204,-0.5000000000000004,0.8660254037844384,5.0,1.0,14.285714285714286,5.0,14.285714285714286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1605575636026978,0.16616553625190902
2015-11-23,2015,48,2015-W48,11,4,25055874.39,25225104.11,90985.0,69145.0,438188.0,0.004267142857142857,221.52857142857144,4.807125656707002,1560.0,1537.0,153.0,16.0,1251.0,28.0,89.0,23.0,131.0,75.0,245.0,884.0,225.0,0.09240075073102463,0.16258982818879028,8293.0,25055874.39,5011174.78,20044699.61,17020032.79,12240072.059999999,20044699.61,5011174.78,1560.0,0.8558327712177052,0.6335929714631497,1.0,0.19999999268705268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,37.0,7.0,20.0,7.0,0.0,0.0,14.0,140.0,0.0,280.0,0.0,7.0,140.0,0,0,5,1,0,0,0,1,0,0,0,0,0.0,0.0,8680.0,1.0,16.843535077915305,0.11790474554540714,1902.5539867590817,0.0,0.0,0.19999999268705268,0.010483764004961465,412.579149454483,263.3505022245602,0.7343169140087423,11.32012498627852,0.09531966513619983,0.15084304756522118,0.6824694110688513,0.959819203204041,0.0,0.7858441057291633,0.0,0.0,0.0,0.7255129020248559,1.71141100608281,3.044522437723423,0.0,0.0,0.0,5.0,1.806686791221932,0.5652607356556909,23107939.53,22247766.18,25288103.23,44222790.14,20222722.56714286,25297078.265714288,2.362586050463775,23422404.61,20112373.78,20330888.66,35772659.9,19685179.455714285,21461433.05357143,2.267372518069117,7,7,7,6,19813648.59,20087313.88,1,True,True,25055874.39,25225104.11,1.0,177.0,-0.5586467658036526,0.8294056854502017,-0.5000000000000004,0.8660254037844384,7.0,1.0,20.0,7.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.20296878539810626,0.13111400061914594
2015-11-30,2015,49,2015-W49,11,4,16451190.129999999,16616015.19,97612.0,74194.0,414240.0,0.004679999999999999,244.91428571428574,4.271491237840271,936.0,923.0,92.0,6.0,760.0,17.0,50.0,11.0,102.0,41.0,126.0,533.0,134.0,0.11159605433876574,0.13465280226121232,4908.0,16451190.129999999,3290238.11,13160952.02,10920235.57,8901646.76,13160952.02,3290238.11,936.0,0.8304589007519786,0.6986278269153418,1.0,0.20000000695091075,79766.0,8645.0,7339.0,548.0,106.23165618448637,0.13738649296196465,346.0,477.0,0.0,0.019083707696915246,0.0,15.0,30.0,7.0,20.0,7.0,0.0,0.0,14.0,140.0,0.0,280.0,0.0,7.0,140.0,1,1,3,1,0,0,0,1,0,0,0,0,0.0,0.0,8729.0,1.0,9.812666800975332,0.06868866760682732,1199.0698703929543,0.10362383947289608,1323.3800539083556,0.20000000695091075,0.010558202382867154,218.34348343014426,244.75857874270108,0.703985036779346,13.866501003860506,0.09065836281257675,0.1476860554955643,0.694045955427457,0.9485255187404079,0.0,0.760597796576289,0.8571428571428571,0.17142856428413164,0.17142856380528085,0.6553923093819176,1.8696625936648883,3.215951001528704,1.0,1.0,2.0,3.0,1.1382206441990927,0.3199378896909028,19441391.22,25055874.39,22247766.18,19894514.24,24840890.64285714,23192097.541428573,2.416832211543747,19557773.38,25225104.11,20112373.78,16373318.57,25011329.117142856,20954695.399642855,2.3757247071828633,7,7,7,6,12419692.49,12550085.24,1,True,True,16451190.129999999,16616015.19,1.0,178.0,-0.45662923739371375,0.889657090994747,-0.5000000000000004,0.8660254037844384,7.0,1.0,20.0,7.0,20.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.08365826106461906,0.22986767388329324
2015-12-07,2015,50,2015-W50,12,4,17529649.14,17485191.53,105018.0,78965.0,451915.0,0.00433,224.79999999999998,4.297479714754087,1006.0,998.0,105.0,10.0,791.0,27.0,53.0,20.0,89.0,44.0,164.0,547.0,162.0,0.10198526258498619,0.1640189632589297,5431.0,17529649.14,3505929.9,14023719.24,11617444.61,9274171.82,14023719.24,3505929.9,1006.0,0.8270585447321933,0.6576073036307777,1.0,0.20000000310797447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,23.0,7.0,20.0,7.0,0.0,0.0,14.0,140.0,0.0,280.0,0.0,7.0,140.0,0,0,0,1,0,0,0,0,1,1,0,0,0.0,0.0,8778.0,1.0,9.63183388620124,0.06742283720340869,1177.0646200992605,0.0,0.0,0.20000000310797447,0.016843535077915306,260.0783243410688,222.69002931589415,0.6806172538028942,14.651586948153236,0.08921307641692033,0.1489676031775619,0.6974813310624919,0.9471970749658439,0.0,0.7573432947677281,1.0,0.1999999914469466,0.19999998879458053,0.6449710486200555,1.9148444261893955,3.2445224265180035,0.0,0.0,0.0,0.0,0.0,0.0,16114948.68,16451190.129999999,25055874.39,25288103.23,15369183.11142857,21468392.165357143,1.2629788859279576,16116896.45,16616015.19,25225104.11,20330888.66,15482406.224285714,20284217.631785713,1.3066479641604982,7,7,7,6,14641075.44,14660604.39,1,True,True,17529649.14,17485191.53,1.0,179.0,-0.34820163543439914,0.9374196611341208,-2.4492935982947064e-16,1.0,7.0,1.0,20.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2609771756652627,0.19226395879097236
2015-12-14,2015,51,2015-W51,12,4,20846515.95,21044406.68,104003.0,80698.0,421412.0,0.004398571428571428,165.57142857142858,4.020438450861852,1469.0,1438.0,120.0,15.0,1195.0,35.0,78.0,26.0,171.0,73.0,207.0,782.0,236.0,0.08397641448451902,0.14246750288581692,8150.0,20846515.95,4169303.12,16677212.83,14021694.59,9493263.27,16677212.83,4169303.12,1469.0,0.8419830784062786,0.5686488587338648,1.0,0.19999999618521744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,16.0,7.0,20.0,7.0,0.0,0.0,14.0,140.0,0.0,280.0,0.0,7.0,140.0,0,0,0,0,0,0,0,0,0,0,6,0,0.0,0.0,8827.0,1.0,14.204253959227028,0.09942977771458919,1410.4246984611593,0.0,0.0,0.19999999618521744,0.00981266680097533,233.88841981102266,202.63649154345708,0.6476369935180684,14.651586948153236,0.08921307641692033,0.1489676031775619,0.6974813310624919,0.9471970749658439,0.0,0.7573432947677281,1.0,0.1999999914469466,0.19999998879458053,0.6449710486200555,1.9148444261893955,3.2445224265180035,0.0,0.0,0.0,0.0,0.0,0.0,20675333.740000002,17529649.14,16451190.129999999,22247766.18,19331809.865714286,19941151.546785716,0.9918936155226381,20714873.17,17485191.53,16616015.19,20112373.78,19213734.63857143,19848162.358928572,0.9785713564029628,7,7,7,7,20846515.95,21044406.68,0,True,True,20846515.95,21044406.68,0.0,180.0,-0.23488604578098374,0.9720229140804107,-2.4492935982947064e-16,1.0,7.0,1.0,20.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13736796128829082,0.11956288723346231
2015-12-21,2015,52,2015-W52,12,4,26796087.78,26543922.619999997,104602.0,81826.0,432230.0,0.004898571428571428,188.91428571428574,4.15712809449265,1891.0,1870.0,177.0,19.0,1513.0,37.0,105.0,40.0,174.0,102.0,301.0,1042.0,272.0,0.09104386119683776,0.15488287308285514,10297.0,26796087.78,5359217.58,21436870.2,17341747.669999998,12368518.64,21436870.2,5359217.58,1891.0,0.808308251326839,0.5800386405033721,1.0,0.2000000011957974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,9.0,7.0,20.0,7.0,0.0,0.0,14.0,140.0,0.0,280.0,0.0,7.0,140.0,0,0,3,2,0,0,0,0,0,0,7,0,0.0,0.0,8876.0,1.0,18.06714216125921,0.12646999512881446,1788.5772332081021,0.0,0.0,0.2000000011957974,0.009631833886201242,271.7934266798688,205.64667276641097,0.6180907591489895,14.651586948153236,0.08921307641692033,0.1489676031775619,0.6974813310624919,0.9471970749658439,0.0,0.7573432947677281,1.0,0.1999999914469466,0.19999998879458053,0.6449710486200555,1.9148444261893955,3.2445224265180035,0.0,0.0,0.0,3.0,1.1703828034551196,0.32556941416810126,25313651.22,20846515.95,17529649.14,25055874.39,23657339.1,20799805.68,1.3365616106158305,25160109.21,21044406.68,17485191.53,25225104.11,23834977.91142857,20885611.972857144,1.4236100261192235,7,7,7,5,21168543.48,21232976.6,2,True,True,26796087.78,26543922.619999997,1.0,181.0,-0.11827317092136551,0.992981096013517,-2.4492935982947064e-16,1.0,7.0,1.0,20.0,7.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04384943131494942,0.04736686853052325
2015-12-28,2015,53,2015-W53,12,4,39406719.14,37556423.42,96974.0,73612.0,433735.0,0.004315714285714286,208.45714285714286,4.474491928876668,2424.0,2380.0,214.0,27.0,1943.0,49.0,138.0,53.0,220.0,135.0,349.0,1329.0,391.0,0.0927746020418625,0.14886357235300843,13336.0,39406719.14,6190807.43,33215911.71,27153380.060000002,19904260.7,24763230.64,6190807.43,2102.0,0.8234030754910576,0.6240590082225721,0.6650855343097076,0.17142856742259927,83150.0,13046.0,11148.0,594.0,100.33504880212955,0.1370007985803017,333.0,483.0,0.0,0.021025051759834372,142.71428571428572,43.0,144.85714285714286,6.0,17.142857142857142,6.0,0.0,1.0,12.0,120.0,0.0,240.0,0.0,6.0,120.0,1,1,6,2,0,0,0,0,0,0,4,3,0.0,0.0,8925.0,1.0,24.23365699034358,0.16963559893240507,2803.1873049483834,0.09849157054125998,1507.2165039929016,0.1330171028376826,0.014204253959227028,171.29569577042204,227.91689463718953,0.5984180296018736,12.531463896500728,0.08864719034019652,0.1525810384071816,0.6864569094129456,0.9545272653015141,0.0,0.7613316646556407,0.5714285714285714,0.11428570991897481,0.11428570726660876,0.6286022554661381,1.7750253377730367,2.7238763681724003,1.0,1.0,2.0,6.0,2.233055045344324,0.6573189337003269,41758626.49,26796087.78,20846515.95,16451190.129999999,35967533.66,23581466.434285715,2.7166718089470674,40482068.54,26543922.619999997,21044406.68,16616015.19,35385829.45142857,23479237.05642857,2.8781880432959257,7,7,7,5,27184943.15,25983834.13,2,True,True,39406719.14,37556423.42,1.0,182.0,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,6.0,1.0,17.142857142857142,6.0,17.142857142857142,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.3131564557991023,0.2997465238877724
2016-01-04,2016,1,2016-W01,1,1,18673435.56,14902784.379999999,83621.0,64008.0,377873.0,0.004367142857142857,211.9857142857143,4.498426653217089,645.0,641.0,51.0,7.0,531.0,12.0,33.0,11.0,64.0,29.0,92.0,357.0,103.0,0.07902548160183591,0.14516967999937885,3354.0,18673435.56,0.0,18673435.56,15218464.4,13655851.98,0.0,0.0,0.0,0.8159878721921314,0.7320245733773819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,50.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,8974.0,0.0,7.731082773122647,0.054117579411858525,1564.499647364786,0.0,0.0,0.0,0.01806714216125921,168.15208858560865,260.6764453586124,0.6049645730484577,10.2608043017991,0.0880364517893584,0.14804263388925148,0.6813118422989471,0.9586107581646983,0.0,0.7950452903591552,0.0,0.0,0.0,0.6010238534128912,1.6452432485638542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17295490.33,39406719.14,26796087.78,17529649.14,25471264.988571428,26106986.903571427,2.415424939615695,13871142.1,37556423.42,26543922.619999997,17485191.53,22641063.38,25268901.345357142,2.7074163374065408,7,7,7,7,18673435.56,14902784.379999999,0,True,True,18673435.56,14902784.379999999,0.0,183.0,0.1182731709213658,0.9929810960135169,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5072521132157191,0.4637608426840786
2016-01-11,2016,2,2016-W02,1,1,23196232.73,19128950.28,82622.0,64209.0,372986.0,0.004071428571428571,232.6,4.487171703606918,834.0,830.0,66.0,14.0,672.0,16.0,48.0,18.0,87.0,34.0,117.0,480.0,116.0,0.07865182197145823,0.14101720507389567,4096.0,23196232.73,0.0,23196232.73,19816175.21,17692770.9,0.0,0.0,0.0,0.8533023225198174,0.7663673211715939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,57.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,9023.0,0.0,10.243024259639798,0.0717011698174786,1990.106603521324,0.0,0.0,0.0,0.02423365699034358,201.48924263730848,277.55484593763987,0.6339053601786385,10.2608043017991,0.0880364517893584,0.14804263388925148,0.6839691791058241,0.9634906068517589,0.0,0.7950452903591552,0.0,0.0,0.0,0.6010238534128912,1.6509346633095467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23089306.44,18673435.56,39406719.14,20846515.95,20959584.36,26513930.527142856,1.4525338885246388,18853198.74,14902784.379999999,37556423.42,21044406.68,16922752.58,24696155.830714285,1.4586226645745515,7,7,7,7,23196232.73,19128950.28,0,True,True,23196232.73,19128950.28,0.0,184.0,0.23488604578098368,0.9720229140804107,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2934941979455122,0.40417186421673545
2016-01-18,2016,3,2016-W03,1,1,25803632.130000003,21207268.23,84069.0,63797.0,351459.0,0.005098571428571429,244.29999999999998,4.210795458274879,946.0,940.0,68.0,11.0,770.0,18.0,59.0,20.0,97.0,63.0,120.0,535.0,131.0,0.07284274131559235,0.12371807292336477,4748.0,25803632.130000003,0.0,25803632.130000003,21707569.08,19380041.740000002,0.0,0.0,0.0,0.8405749226574157,0.7482804299533009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,64.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,9072.0,0.0,11.257031507514956,0.0787992205526047,2150.623986522217,0.0,0.0,0.0,0.007731082773122647,255.51103331544317,297.90370079997143,0.6754157430662353,10.2608043017991,0.0880364517893584,0.14804263388925148,0.6839691791058241,0.9634906068517589,0.0,0.7950452903591552,0.0,0.0,0.0,0.6010238534128912,1.6509346633095467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25298325.9,23196232.73,18673435.56,26796087.78,24510696.67857143,26727269.921785712,1.1329158323761501,20779500.72,19128950.28,14902784.379999999,26543922.619999997,20213273.784285713,23790729.798928574,1.1942545823049193,7,7,7,7,25803632.130000003,21207268.23,0,True,True,25803632.130000003,21207268.23,0.0,185.0,0.34820163543439875,0.9374196611341209,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1414564093243366,0.2202773998656281
2016-01-25,2016,4,2016-W04,1,1,38382147.1,31325963.75,84051.0,62040.0,369856.0,0.00422,175.72857142857143,4.410370949397295,1412.0,1394.0,137.0,18.0,1118.0,36.0,80.0,23.0,140.0,74.0,221.0,780.0,197.0,0.09609652853782964,0.15598093040974464,7291.0,38382147.1,0.0,38382147.1,33013259.560000002,28525521.41,0.0,0.0,0.0,0.8646694927826328,0.7484563463871494,0.0,0.0,81034.0,7143.0,6145.0,507.0,108.91361416361417,0.1376985347985348,329.0,468.0,0.0,0.01778794261294261,999.0,71.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,7,0,0,0,0,0,0,0,0,0,0.0,0.0,9121.0,0.0,16.850431338382744,0.11795301936867922,3216.6605401846514,0.10042735042735042,1146.7799145299145,0.0,0.010243024259639799,400.45532927834046,297.9312913022414,0.7348239855347495,10.2608043017991,0.0880364517893584,0.14804263388925148,0.6839691791058241,0.9634906068517589,0.0,0.7950452903591552,0.0,0.0,0.0,0.6010238534128912,1.6509346633095467,0.0,0.0,1.0,1.0,0.0,2.4128204113908867,0.7950452903591552,36667020.35,25803632.130000003,23196232.73,39406719.14,30246583.53,25297032.389285713,1.6495520120836562,29979517.0,21207268.23,19128950.28,37556423.42,24807608.675714284,21146174.605,1.640124674332289,7,7,7,7,38382147.1,31325963.75,0,True,True,38382147.1,31325963.75,0.0,186.0,0.4566292373937131,0.8896570909947473,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0360990879146601,0.08584855640823232
2016-02-01,2016,5,2016-W05,2,1,25710148.060000002,20797187.18,120058.0,91494.0,536579.0,0.00472,181.57142857142858,4.453326670469201,913.0,903.0,79.0,8.0,724.0,17.0,56.0,29.0,85.0,37.0,149.0,520.0,122.0,0.0847760196430446,0.16299853586809693,4524.0,25710148.060000002,0.0,25710148.060000002,21980802.64,20123194.15,0.0,0.0,0.0,0.854406460793678,0.788989084853961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,78.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2,3,3,0,3,0,0,0,0,0,0.0,0.0,9170.0,0.0,7.6589347984707326,0.053612543589295125,1516.422290405322,0.0,0.0,0.0,0.011257031507514958,223.49994962354086,314.13941898964197,0.75136514004508,9.556991458450284,0.09168349905556464,0.14839153886944872,0.6745208695611099,0.9610144677445638,0.0,0.8252869987407067,0.38458573458814777,0.14999996985659278,0.05768786310345258,0.7360384840453891,1.585878826223025,0.05768786310345258,1.0,0.0,1.0,0.0,0.7101840578282493,0.23150486486260163,28127565.5,38382147.1,25803632.130000003,18673435.56,34369154.48142857,27521504.7625,1.943001436517003,22904260.39,31325963.75,21207268.23,14902784.379999999,27917897.084285714,22465383.03107143,1.9878495902942326,7,7,7,4,13261112.98,10692119.21,3,True,True,25710148.060000002,20797187.18,1.0,187.0,0.5586467658036525,0.8294056854502019,0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.4476256711947542,0.4475123120084414
2016-02-08,2016,6,2016-W06,2,1,28657588.36,23199322.51,130724.0,100027.0,521679.0,0.004807142857142857,196.91428571428574,3.989567419935045,1032.0,1021.0,83.0,15.0,840.0,17.0,58.0,19.0,118.0,60.0,153.0,555.0,146.0,0.08016334910074052,0.14781107631141338,5313.0,28657588.36,0.0,28657588.36,24411706.14,21592404.07,0.0,0.0,0.0,0.853204620920618,0.7545281895608082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,85.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5,4,0,4,0,0,0,0,0,0.0,0.0,9219.0,0.0,7.9150881919369835,0.05540561734355889,1539.217618029011,0.0,0.0,0.0,0.016850431338382744,284.30094336018914,296.64735416863965,0.7565753519980581,9.556991458450284,0.09168349905556464,0.14839153886944872,0.6745208695611099,0.9610144677445638,0.0,0.8252869987407067,0.38458573458814777,0.14999996985659278,0.05768786310345258,0.7360384840453891,1.585878826223025,0.05768786310345258,0.0,0.0,0.0,0.0,0.0,0.0,27764238.119999997,25710148.060000002,38382147.1,23196232.73,26427098.894285716,28888383.39607143,0.6460469827695545,22312652.23,20797187.18,31325963.75,19128950.28,21424763.59142857,23590885.783928573,0.6201038400081811,7,7,7,2,8737719.57,6996500.6,5,True,True,28657588.36,23199322.51,1.0,188.0,0.6528221181905216,0.7575112421616201,0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09064790855694166,0.10026696889833342
2016-02-15,2016,7,2016-W07,2,1,30007442.21,24288627.45,125364.0,93050.0,530380.0,0.004737142857142857,214.32857142857142,4.236854144265749,1105.0,1096.0,93.0,12.0,883.0,22.0,68.0,27.0,101.0,62.0,158.0,619.0,165.0,0.08385701860760594,0.14512417684190607,5429.0,30007442.21,0.0,30007442.21,26627859.87,23390099.07,0.0,0.0,0.0,0.8890071238421019,0.7789641678857718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,92.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,9268.0,0.0,8.860583151368026,0.062024082059576185,1690.243520140024,0.0,0.0,0.0,0.007658934798470732,307.2319980746024,275.59149382614777,0.7592030946242087,9.556991458450284,0.09168349905556464,0.14839153886944872,0.6745208695611099,0.9610144677445638,0.0,0.8252869987407067,0.38458573458814777,0.14999996985659278,0.05768786310345258,0.7360384840453891,1.585878826223025,0.05768786310345258,0.0,0.0,0.0,0.0,0.0,0.0,30174653.37,28657588.36,25710148.060000002,25803632.130000003,29331898.694285713,30093683.900000002,0.9538686363059956,24476580.73,23199322.51,20797187.18,21207268.23,23728771.375714287,24469760.181785714,0.9345550138187949,7,7,7,7,30007442.21,24288627.45,0,True,True,30007442.21,24288627.45,0.0,189.0,0.7378332790417274,0.6749830015182106,0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03309190949328021,0.03866633811949779
